ปี,เดือน,วัน,country.2,ค่า
2020,พฤษภาคม,16,กรุงเทพมหานคร,13
2020,พฤษภาคม,17,กรุงเทพมหานคร,13
2020,พฤษภาคม,18,กรุงเทพมหานคร,13
2020,พฤษภาคม,19,กรุงเทพมหานคร,11
2020,พฤษภาคม,20,กรุงเทพมหานคร,16
2020,พฤษภาคม,21,กรุงเทพมหานคร,17
2020,พฤษภาคม,22,กรุงเทพมหานคร,25
2020,พฤษภาคม,23,กรุงเทพมหานคร,26
2020,พฤษภาคม,24,กรุงเทพมหานคร,25
2020,พฤษภาคม,25,กรุงเทพมหานคร,22
2020,พฤษภาคม,26,กรุงเทพมหานคร,24
2020,พฤษภาคม,27,กรุงเทพมหานคร,12
2020,พฤษภาคม,28,กรุงเทพมหานคร,13
2020,พฤษภาคม,29,กรุงเทพมหานคร,12
2020,พฤษภาคม,30,กรุงเทพมหานคร,11
2020,พฤษภาคม,31,กรุงเทพมหานคร,12
2020,มิถุนายน,1,กรุงเทพมหานคร,14
2020,มิถุนายน,2,กรุงเทพมหานคร,11
2020,มิถุนายน,3,กรุงเทพมหานคร,11
2020,มิถุนายน,4,กรุงเทพมหานคร,11
2020,มิถุนายน,5,กรุงเทพมหานคร,11
2020,มิถุนายน,6,กรุงเทพมหานคร,7
2020,มิถุนายน,7,กรุงเทพมหานคร,6
2020,มิถุนายน,8,กรุงเทพมหานคร,8
2020,มิถุนายน,9,กรุงเทพมหานคร,10
2020,มิถุนายน,10,กรุงเทพมหานคร,10
2020,มิถุนายน,11,กรุงเทพมหานคร,15
2020,มิถุนายน,12,กรุงเทพมหานคร,12
2020,มิถุนายน,13,กรุงเทพมหานคร,11
2020,มิถุนายน,14,กรุงเทพมหานคร,12
2020,มิถุนายน,15,กรุงเทพมหานคร,11
2020,มิถุนายน,16,กรุงเทพมหานคร,11
2020,มิถุนายน,17,กรุงเทพมหานคร,12
2020,มิถุนายน,18,กรุงเทพมหานคร,15
2020,มิถุนายน,19,กรุงเทพมหานคร,14
2020,มิถุนายน,20,กรุงเทพมหานคร,13
2020,มิถุนายน,21,กรุงเทพมหานคร,12
2020,มิถุนายน,22,กรุงเทพมหานคร,15
2020,มิถุนายน,23,กรุงเทพมหานคร,15
2020,มิถุนายน,24,กรุงเทพมหานคร,17
2020,มิถุนายน,25,กรุงเทพมหานคร,10
2020,มิถุนายน,26,กรุงเทพมหานคร,13
2020,มิถุนายน,27,กรุงเทพมหานคร,11
2020,มิถุนายน,28,กรุงเทพมหานคร,11
2020,มิถุนายน,29,กรุงเทพมหานคร,11
2020,มิถุนายน,30,กรุงเทพมหานคร,14
2020,กรกฎาคม,1,กรุงเทพมหานคร,11
2020,กรกฎาคม,2,กรุงเทพมหานคร,11
2020,กรกฎาคม,3,กรุงเทพมหานคร,14
2020,กรกฎาคม,4,กรุงเทพมหานคร,16
2020,กรกฎาคม,5,กรุงเทพมหานคร,13
2020,กรกฎาคม,6,กรุงเทพมหานคร,12
2020,กรกฎาคม,7,กรุงเทพมหานคร,13
2020,กรกฎาคม,8,กรุงเทพมหานคร,12
2020,กรกฎาคม,9,กรุงเทพมหานคร,12
2020,กรกฎาคม,10,กรุงเทพมหานคร,14
2020,กรกฎาคม,11,กรุงเทพมหานคร,12
2020,กรกฎาคม,12,กรุงเทพมหานคร,14
2020,กรกฎาคม,13,กรุงเทพมหานคร,10
2020,กรกฎาคม,14,กรุงเทพมหานคร,12
2020,กรกฎาคม,15,กรุงเทพมหานคร,13
2020,กรกฎาคม,16,กรุงเทพมหานคร,13
2020,กรกฎาคม,17,กรุงเทพมหานคร,14
2020,กรกฎาคม,18,กรุงเทพมหานคร,16
2020,กรกฎาคม,19,กรุงเทพมหานคร,9
2020,กรกฎาคม,20,กรุงเทพมหานคร,19
2020,กรกฎาคม,21,กรุงเทพมหานคร,15
2020,กรกฎาคม,22,กรุงเทพมหานคร,18
2020,กรกฎาคม,23,กรุงเทพมหานคร,12
2020,กรกฎาคม,24,กรุงเทพมหานคร,14
2020,กรกฎาคม,25,กรุงเทพมหานคร,14
2020,กรกฎาคม,26,กรุงเทพมหานคร,15
2020,กรกฎาคม,27,กรุงเทพมหานคร,9
2020,กรกฎาคม,28,กรุงเทพมหานคร,14
2020,กรกฎาคม,29,กรุงเทพมหานคร,12
2020,กรกฎาคม,30,กรุงเทพมหานคร,11
2020,กรกฎาคม,31,กรุงเทพมหานคร,10
2020,สิงหาคม,1,กรุงเทพมหานคร,11
2020,สิงหาคม,2,กรุงเทพมหานคร,8
2020,สิงหาคม,3,กรุงเทพมหานคร,8
2020,สิงหาคม,4,กรุงเทพมหานคร,8
2020,สิงหาคม,5,กรุงเทพมหานคร,11
2020,สิงหาคม,6,กรุงเทพมหานคร,14
2020,สิงหาคม,7,กรุงเทพมหานคร,17
2020,สิงหาคม,8,กรุงเทพมหานคร,13
2020,สิงหาคม,9,กรุงเทพมหานคร,9
2020,สิงหาคม,10,กรุงเทพมหานคร,10
2020,สิงหาคม,11,กรุงเทพมหานคร,11
2020,สิงหาคม,12,กรุงเทพมหานคร,11
2020,สิงหาคม,13,กรุงเทพมหานคร,13
2020,สิงหาคม,14,กรุงเทพมหานคร,15
2020,สิงหาคม,15,กรุงเทพมหานคร,17
2020,สิงหาคม,16,กรุงเทพมหานคร,13
2020,สิงหาคม,17,กรุงเทพมหานคร,16
2020,สิงหาคม,18,กรุงเทพมหานคร,18
2020,สิงหาคม,19,กรุงเทพมหานคร,17
2020,สิงหาคม,20,กรุงเทพมหานคร,23
2020,สิงหาคม,21,กรุงเทพมหานคร,15
2020,สิงหาคม,22,กรุงเทพมหานคร,16
2020,สิงหาคม,23,กรุงเทพมหานคร,13
2020,สิงหาคม,24,กรุงเทพมหานคร,16
2020,สิงหาคม,25,กรุงเทพมหานคร,15
2020,สิงหาคม,26,กรุงเทพมหานคร,14
2020,สิงหาคม,27,กรุงเทพมหานคร,12
2020,สิงหาคม,28,กรุงเทพมหานคร,13
2020,สิงหาคม,29,กรุงเทพมหานคร,17
2020,สิงหาคม,30,กรุงเทพมหานคร,17
2020,สิงหาคม,31,กรุงเทพมหานคร,19
2020,กันยายน,1,กรุงเทพมหานคร,14
2020,กันยายน,2,กรุงเทพมหานคร,23
2020,กันยายน,3,กรุงเทพมหานคร,16
2020,กันยายน,4,กรุงเทพมหานคร,15
2020,กันยายน,5,กรุงเทพมหานคร,13
2020,กันยายน,6,กรุงเทพมหานคร,10
2020,กันยายน,7,กรุงเทพมหานคร,12
2020,กันยายน,8,กรุงเทพมหานคร,14
